tauY,replicate,sigma_meta,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
0.775,9,0.001,0.24834354795457503,0.397302406050663,0.49617123401528124,0.7937795312622948,0.7590225866087935,0.6196751333704913
0.775,10,0.001,0.2505728665400994,0.3895803791325506,0.4984145360327692,0.7749144055138426,0.7584483103379324,0.6260052010402081
0.775,11,0.001,0.24193832363981743,0.3987240925347982,0.48257465855638604,0.7953024552639257,0.7632035505345975,0.6182034503271862
0.775,12,0.001,0.24703490914681606,0.3823646073210718,0.5063092942351984,0.7836736724451959,0.7587187187187188,0.6282917082917083
0.775,13,0.001,0.2492021756493129,0.38468095287476933,0.4997475257672447,0.7714352970958185,0.7597653912141403,0.6283033243774311
0.775,14,0.001,0.24657893770319908,0.38657188864810704,0.48488852458346915,0.7601795776963227,0.7638522427440633,0.6310333786920675
0.775,15,0.001,0.25175842883773975,0.38604990365813213,0.5016348855953177,0.7692139649490877,0.7562427584002557,0.6272075607704938
0.775,16,0.001,0.2504367297679446,0.3874062379511541,0.5048327055665448,0.7809371230787849,0.7571594504746265,0.6270522909759118
0.775,17,0.001,0.2481469368615293,0.38354704454659594,0.5031039324999073,0.7776200216317283,0.7587526916022012,0.6268758526603001
0.775,18,0.001,0.25256272962648946,0.38914754260227497,0.5006269774459925,0.7713638442284222,0.7562766934099708,0.6250851805828356
0.775,19,0.001,0.24802573627163388,0.3820856989301426,0.5069270122460203,0.7809252567582902,0.758135620391151,0.6297508783136379
0.8475,0,0.001,0.2544407603345344,0.41601820621740604,0.5120546740109865,0.8372246124685714,0.7547162286124517,0.5984675251735067
0.8475,1,0.001,0.24969995290330516,0.4149384799728875,0.5037105213739596,0.837040118170142,0.7586344261642035,0.5987468369683094
0.8475,2,0.001,0.25231170432777333,0.4198218939763306,0.5081574051511606,0.8455240110126543,0.7560003189538315,0.5946303876715627
0.8475,3,0.001,0.24779129178742731,0.4214480244497991,0.4997905246592331,0.850052993133675,0.7605183170692689,0.5945351256200992
0.8475,4,0.001,0.25215511613623504,0.42491589860029616,0.506106056195519,0.8528580064153121,0.7556401522740933,0.5919345178678379
0.8475,5,0.001,0.2515560636496192,0.4276870868607094,0.5036454583599296,0.856280925100694,0.7559279800659111,0.5910104307667808
0.8475,6,0.001,0.2518741143289368,0.4173425032189733,0.5100397170551515,0.8451096803814708,0.7562562362801836,0.5973140910002004
0.8475,7,0.001,0.24737929245795862,0.4260523246699239,0.49055006394582923,0.844856467307664,0.7613331732885208,0.5922741632342944
0.8475,8,0.001,0.24762564885837135,0.4261889059208428,0.4945813500581525,0.8512247638397717,0.757664999193158,0.592971600825004
0.8475,9,0.001,0.24975958189662317,0.4279718297783225,0.4921980400622281,0.8433986564964852,0.7609715041481303,0.5935965507605094
0.8475,10,0.001,0.24926994591951887,0.42478070012993163,0.49340084927773614,0.8408039622577224,0.7604320864172834,0.5939212157568486
0.8475,11,0.001,0.2501724576367486,0.4271726653395144,0.5000162029058781,0.8537840501146838,0.7565049791198201,0.5906518967166082
0.8475,12,0.001,0.25838525777157817,0.43365459886241936,0.505838261724203,0.8489613160174722,0.7522293757747831,0.5866042491897732
0.8475,13,0.001,0.24913892145946412,0.42428936440193726,0.4907546809961572,0.8357666094778112,0.7596858848511558,0.5949842258695739
0.8475,14,0.001,0.25850070609080683,0.429833370710863,0.5025174926495,0.835582969861712,0.7532852564102565,0.5934504792332268
0.8475,15,0.001,0.25123572637439523,0.4187456993376764,0.5073163102431483,0.8455665369884562,0.7565456501813255,0.5943309109888786
0.8475,16,0.001,0.24702166559037422,0.42577815403836744,0.498402004396372,0.859069122110149,0.7605978043112429,0.5912467055347017
0.8475,17,0.001,0.25319438576139713,0.42478494990616217,0.504373438465722,0.846188769740588,0.754841814026224,0.5935118311320379
0.8475,18,0.001,0.24789443866677918,0.41827382316723904,0.5020099286867613,0.847044464849724,0.7595204795204795,0.5954754754754755
0.8475,19,0.001,0.25625512821374824,0.42652697677634605,0.4952504105010699,0.82432559227485,0.7570589879787532,0.5965305877168383
0.9199999999999999,0,0.001,0.24746895885311437,0.4593183845235547,0.5002270422139937,0.9284537260331875,0.7594946829775325,0.557392139598175
0.9199999999999999,1,0.001,0.2540916947541779,0.46346943781598626,0.503777027698694,0.9189015644057494,0.7551559809378879,0.5581924967038235
0.9199999999999999,2,0.001,0.2531351725264874,0.46365962914017783,0.5006136074327715,0.9169579922383865,0.7573647134165866,0.5596818036456668
0.9199999999999999,3,0.001,0.2525254334060155,0.4617391861788144,0.4931898703635482,0.9017907079765652,0.7584134615384616,0.5628594249201277
0.9199999999999999,4,0.001,0.25335424716913346,0.45899139954769874,0.5060861083781525,0.9168552482211425,0.7553930968360498,0.5597564883050304
0.9199999999999999,5,0.001,0.24686946463348333,0.459600181223832,0.4956418670835857,0.9227430872098141,0.761935200351564,0.5592534743081421
0.9199999999999999,6,0.001,0.2481499466876263,0.4557249213609291,0.4977395656255037,0.9140937865622214,0.7598596323324162,0.5606869157003571
0.9199999999999999,7,0.001,0.24651807487698166,0.45839927878974507,0.4924616159456225,0.9157302144832884,0.7615474136201292,0.5628563454407719
0.9199999999999999,8,0.001,0.25625633345306276,0.47030516861871663,0.49666383794305624,0.9115231100948082,0.7567653867645885,0.5554397498596969
0.9199999999999999,9,0.001,0.25156013509837327,0.46008455169371676,0.49842246365780285,0.9115771688403778,0.7582580180756618,0.5610946627190526
0.9199999999999999,10,0.001,0.252002449795848,0.45944751291815766,0.5017678658872776,0.9148164957559857,0.7574971049794353,0.5605641703730416
0.9199999999999999,11,0.001,0.2489517232916315,0.46165877623024293,0.49755420582954873,0.9226699166183326,0.758803666184274,0.5599028817067346
0.9199999999999999,12,0.001,0.2539512549906013,0.45916594721062537,0.5037415545047397,0.9108085251718173,0.7571040868454662,0.5619788325849904
0.9199999999999999,13,0.001,0.24388143799051026,0.46421370951103597,0.49225224009171586,0.9369726547084906,0.7638265469701827,0.5552139891408495
0.9199999999999999,14,0.001,0.2529561500084789,0.45923023986620387,0.5036416821063268,0.9143382774941597,0.7575515741590519,0.5613296443321705
0.9199999999999999,15,0.001,0.25080188807864584,0.4565202318010788,0.5122707831004805,0.9324570019688913,0.7532509360280204,0.5606692897738563
0.9199999999999999,16,0.001,0.25747430200319044,0.4602273333609796,0.5145508900171072,0.9197437652949053,0.7520185466464145,0.5591225682491394
0.9199999999999999,17,0.001,0.25507684532487157,0.45677992571195647,0.5071702552039015,0.9082172519434217,0.7541186325740955,0.5618306526011793
0.9199999999999999,18,0.001,0.2503189092963619,0.45884861858076653,0.5065703794070263,0.92857195430512,0.7549666226965663,0.556498418924869
0.9199999999999999,19,0.001,0.24831463743906088,0.46196474704505863,0.49568503534568614,0.9221728301203639,0.7596319955003816,0.5603568441594647
0.9924999999999999,0,0.001,0.2478461086634594,0.5038244457804477,0.4910685708666986,0.9982498893822156,0.7611370215503377,0.5239175421840179
0.9924999999999999,1,0.001,0.24698651412644307,0.49315142763546505,0.504457478069144,1.0072368783820582,0.7606340608570974,0.5230194439980717
0.9924999999999999,2,0.001,0.25037381001299336,0.4917150102347476,0.5054004535137951,0.9925678295157351,0.7570999399158822,0.5295785899740364
0.9924999999999999,3,0.001,0.25164947918394337,0.5038324493442793,0.4998361979216235,1.0007320368253394,0.757010847730012,0.523616089207487
0.9924999999999999,4,0.001,0.24746090844144683,0.49596782942176015,0.5022387779252309,1.006600509582926,0.7583833179018558,0.5269287332564887
0.9924999999999999,5,0.001,0.25245200255886274,0.48999265479167325,0.5030136195365348,0.9763161960880334,0.7560603628190721,0.534882793812789
0.9924999999999999,6,0.001,0.2491481998854102,0.4924569957656818,0.49328151807194554,0.9750017642839499,0.7618229749161208,0.5323265502323345
0.9924999999999999,7,0.001,0.2525747613183987,0.5056933755089902,0.49266161579982687,0.9863840479431923,0.7583173384516955,0.5226472471190781
0.9924999999999999,8,0.001,0.2518607847179387,0.4991756127476697,0.49634393933475673,0.9837291276944574,0.7588357588357588,0.5266527933408036
0.9924999999999999,9,0.001,0.2501310993654423,0.5025300559986312,0.4935042714375955,0.9914829854834193,0.7584312467417893,0.5233212304991421
0.9924999999999999,10,0.001,0.2484929876016809,0.4907852401686595,0.4892133286428681,0.9662191408659101,0.7605594405594406,0.532972972972973
0.9924999999999999,11,0.001,0.25201301751854877,0.4906250098827052,0.5068502946074206,0.9867483562928046,0.7567427178647061,0.5308933648340207
0.9924999999999999,12,0.001,0.24910678313232015,0.498691142903893,0.5032482599785307,1.007461325530351,0.7586469175340272,0.5231414868105515
0.9924999999999999,13,0.001,0.2518119211950801,0.4952066956750683,0.5045861734886582,0.9923058863566117,0.7561882672851602,0.5261873324530869
0.9924999999999999,14,0.001,0.254090633991012,0.49807424511748744,0.49973177003567826,0.9795855920078926,0.7566093326962893,0.5250763542838772
0.9924999999999999,15,0.001,0.24696018593749658,0.49479030785352246,0.4889690416291689,0.9796605137792148,0.7622313121591273,0.5309208426428343
0.9924999999999999,16,0.001,0.2556953812987527,0.4994939169417414,0.5073433475183362,0.9910813194947025,0.7549655693985591,0.523093620613418
0.9924999999999999,17,0.001,0.24870617383751897,0.5031019453755512,0.4904422744515881,0.9921042914366979,0.7593149641037982,0.5230382574699804
0.9924999999999999,18,0.001,0.2511924360696838,0.4921441542201066,0.5057781507746454,0.9909365271132019,0.7563907972519572,0.5278000320461465
0.9924999999999999,19,0.001,0.24850782960775913,0.49705510331015357,0.4986691615175568,0.9974174736744703,0.7597743006923046,0.5252488904881852
1.065,0,0.001,0.25203655739634084,0.5362094329887337,0.50137448551814,1.0666775144525247,0.7565005200416033,0.4910407167426606
1.065,1,0.001,0.25051355025614824,0.5301193634887751,0.5064003006118792,1.0716091195721866,0.7570193954358995,0.491302077055964
1.065,2,0.001,0.24757308241565584,0.527175810461685,0.49231694859124536,1.0483271599853097,0.7614433811802233,0.4971508828250401
1.065,3,0.001,0.24913236316458165,0.5288544842770289,0.4991507021484086,1.059589704878384,0.7588230565157971,0.49964174826845
1.065,4,0.001,0.25189378298860055,0.5267977586124094,0.5083919045468726,1.0632247951276614,0.7550268364976368,0.496764400415435
1.065,5,0.001,0.24635901709068578,0.5332050148923683,0.49867847611117566,1.0793104608932778,0.7589253443636802,0.4913741583330013
1.065,6,0.001,0.2531857620959242,0.5442115979847809,0.48872460116854805,1.050491915401004,0.7603427660422479,0.49008430349257326
1.065,7,0.001,0.246227459455801,0.5222417049801535,0.5013495676850929,1.0633487166605995,0.7592652013476656,0.49900271262166906
1.065,8,0.001,0.24481735347001535,0.5280775862365676,0.4977856138126546,1.0737368968318273,0.7618914045281506,0.49542822918746254
1.065,9,0.001,0.24934706411110924,0.5355783757876729,0.4997643609909172,1.0734555295056887,0.7584742367176857,0.49209328328408275
1.065,10,0.001,0.24700255301366178,0.5305093503075565,0.5011521076060317,1.076368951525102,0.7581296748130075,0.4904196167846714
1.065,11,0.001,0.24935746300784584,0.5241192006780535,0.5032880113289913,1.057850473078876,0.7580509996408475,0.4974138967964396
1.065,12,0.001,0.2585341736199961,0.5288838179313224,0.5144243474651504,1.0523588008295508,0.7524260260897232,0.49541358223366594
1.065,13,0.001,0.2487957350435068,0.5362756894287526,0.4972966002352248,1.0719157910608248,0.7602144943775261,0.4911039142777178
1.065,14,0.001,0.2524258099571084,0.5414673350081372,0.5000162823379906,1.0725626032624476,0.7550258817864451,0.4878982415566809
1.065,15,0.001,0.25476800029793,0.5238993702255792,0.5113132184609108,1.0514533725837847,0.7548957172424773,0.49851262260813634
1.065,16,0.001,0.25310118807877763,0.5316776759159492,0.4993487343500982,1.0489582311569257,0.7567675636770762,0.49693889800328117
1.065,17,0.001,0.25179124962018,0.5405848395286643,0.4975005593076633,1.068112019081061,0.7594189016602809,0.48921584348941627
1.065,18,0.001,0.2576899732327043,0.547990979253996,0.4981772697246988,1.059399581806751,0.7544194935499283,0.4842067191769812
1.065,19,0.001,0.2533341552082217,0.5303047227056112,0.5022264978964548,1.051311393378772,0.7582347297729453,0.49879923150816524
1.1375,0,0.001,0.25265609254706,0.5716016188836555,0.5078550220001711,1.1489560762498627,0.7551795856331494,0.4577566205296424
1.1375,1,0.001,0.25145375619921523,0.5726772180561915,0.49271747645540226,1.1221469822888548,0.7597192870529128,0.46222061715019463
1.1375,2,0.001,0.24903468758891015,0.5664131394506075,0.5039430021901263,1.146185460098872,0.7575624375624376,0.45997997997997997
1.1375,3,0.001,0.25164584485806085,0.5804769277027971,0.48750922695513926,1.124548106285253,0.7593217614914818,0.4606562599553998
1.1375,4,0.001,0.24866482479910784,0.5678401451808747,0.49836229656059267,1.138038397912789,0.759731704395736,0.46086642888630625
1.1375,5,0.001,0.24827812995076112,0.5690853521620786,0.4975944137780709,1.1405502863056682,0.7601102941176471,0.4612427930813581
1.1375,6,0.001,0.24818995157829274,0.5566800317428822,0.49772016588226137,1.1163662186178658,0.7610294117647058,0.47197309417040356
1.1375,7,0.001,0.246750843976311,0.5693133109112691,0.48881379567707384,1.1278105312690896,0.7615560091247449,0.46307919881661536
1.1375,8,0.001,0.2551961378350874,0.5655896087683524,0.5041964973084303,1.1174475525931744,0.7559966585783047,0.46510598930051084
1.1375,9,0.001,0.2479299535524102,0.5698313294743352,0.4949319505195002,1.1375298842389954,0.7592324402606807,0.4638453583644897
1.1375,10,0.001,0.24885430216495422,0.5614867277902847,0.5068631844448258,1.1436288157182124,0.7566808442340102,0.4652683627083499
1.1375,11,0.001,0.2538303158179757,0.5741960860948794,0.4976884563189931,1.125833857914345,0.7594038890659867,0.46145197558625123
1.1375,12,0.001,0.24701151891255038,0.5765382588318382,0.48953083214133647,1.1425914663809107,0.7605040330671375,0.45683983892189306
1.1375,13,0.001,0.24172285158916937,0.572966204042001,0.48621907166931766,1.1525062442200518,0.7641745302040487,0.4604396476470121
1.1375,14,0.001,0.24856551568539073,0.5654553719703966,0.4974389475536342,1.1316112146365396,0.7598127475693194,0.46442995961130884
1.1375,15,0.001,0.24860338806454443,0.5707869398206585,0.4947931320216965,1.136032215287503,0.7588729450540617,0.46244178177620315
1.1375,16,0.001,0.25113676316135164,0.5638172513143239,0.5039449195646318,1.1313868817374126,0.7577319587628866,0.46520381196444305
1.1375,17,0.001,0.24892792633296135,0.5786236580379066,0.49039410211075113,1.139902755884424,0.7603610832497493,0.45806580259222335
1.1375,18,0.001,0.25083974324129577,0.5679081917605974,0.511565667881881,1.1581989746103862,0.75432622977087,0.45746125579166
1.1375,19,0.001,0.247601667709412,0.5639345547452722,0.5023390995327524,1.1441214392732266,0.7587356414169812,0.4641861206278384
1.21,0,0.001,0.25379280212777533,0.610769711701041,0.49222139405159404,1.1845644022111332,0.7598549164972698,0.43286098510698084
1.21,1,0.001,0.2539405918476989,0.6047228568408205,0.5064542113569054,1.2060475850764925,0.7568891366677286,0.4302475088396014
1.21,2,0.001,0.25000467985127056,0.6092869477757995,0.4987912579338379,1.215605257087811,0.7595462533951111,0.4272151898734177
1.21,3,0.001,0.24714822881725906,0.6027441005910291,0.4991588872249797,1.2173466747961135,0.7597899715419456,0.4304019799608798
1.21,4,0.001,0.24726243218995905,0.6116249989164118,0.4912225837820185,1.2150815213310622,0.7600256914616033,0.42699988042568454
1.21,5,0.001,0.25091348118223633,0.606368260153467,0.5011162147757386,1.211018897257115,0.7571553854739695,0.427590912739825
1.21,6,0.001,0.24757934321362368,0.5984390333817619,0.5074226862994291,1.2265221240327517,0.756902977597884,0.4297520661157025
1.21,7,0.001,0.25663488320390665,0.6108320936527382,0.5089944013819436,1.2114881343181405,0.7520375797968443,0.42968158450563904
1.21,8,0.001,0.25399589038180137,0.6046183808075026,0.5103154752942692,1.2147681441208833,0.7555086265290673,0.42822149941774085
1.21,9,0.001,0.25375651323726145,0.6076383238384125,0.5053483309193992,1.210093127608885,0.7553157474020783,0.42922337870296234
1.21,10,0.001,0.2526714524240177,0.6003052463222578,0.5079317317966455,1.2067611138728416,0.7550718849840256,0.43209134615384615
1.21,11,0.001,0.2508824058699145,0.6163566576970427,0.4846750903086708,1.1907280532320834,0.763623355459279,0.42731774083168955
1.21,12,0.001,0.2529768910331959,0.6011776957598511,0.508912118057456,1.2093856210680525,0.7559992014374126,0.4316970546984572
1.21,13,0.001,0.2455183952323674,0.6102705140984034,0.4901351179201375,1.218299794228089,0.761569699650195,0.4289068407019778
1.21,14,0.001,0.25334973435656283,0.6090853843777834,0.5102271660534551,1.2266518074113206,0.7527071468677308,0.42547674140269687
1.21,15,0.001,0.2505745841975605,0.6030939733736048,0.5052407680625337,1.2160357894914222,0.7582636399840701,0.4287263961430293
1.21,16,0.001,0.24122186411128915,0.5986455078641525,0.49599652256062543,1.2309252780260853,0.7630375481386393,0.429323548181238
1.21,17,0.001,0.24644480020143905,0.5985526216189963,0.492531881467029,1.1962364336437943,0.7613700168444694,0.43732546078353146
1.21,18,0.001,0.2542375948033019,0.6049327565093544,0.5065299151589298,1.2052369283488882,0.7550539352776668,0.4313976772126552
1.21,19,0.001,0.2491289353502354,0.6002905205159661,0.5040731108561031,1.2145931971672375,0.7582834331337326,0.4303006012024048
1.2825,0,0.001,0.24800427047710194,0.6367324934239281,0.49289100083399534,1.265460934779435,0.7609598339056137,0.4040234030616334
1.2825,1,0.001,0.24528681670538618,0.6346364444482496,0.4983403533264727,1.2893679089979901,0.7621868246217882,0.4021747821220117
1.2825,2,0.001,0.25249574796641167,0.6487059176583153,0.497385727428095,1.277871280368304,0.7571674886723606,0.39934559674394476
1.2825,3,0.001,0.24579317252056374,0.6346364897989979,0.4978315334379557,1.2853980183924112,0.7589493072795708,0.4016622712379126
1.2825,4,0.001,0.2442803969930086,0.6393530522916955,0.48978649063396973,1.2819141102305842,0.7632402503610978,0.40213750199393844
1.2825,5,0.001,0.25146994986296084,0.6437203045618343,0.5028246979027857,1.287145712048628,0.7549335481272654,0.40103297576479935
1.2825,6,0.001,0.2539613351434601,0.648987004608856,0.5000800648167926,1.2779325764164868,0.7581224554961283,0.39785937625270584
1.2825,7,0.001,0.25462378442636585,0.640300838380865,0.5023855053006923,1.2633456884600391,0.7551355463901013,0.4052423382746634
1.2825,8,0.001,0.24870842510653055,0.63966592710861,0.49600669524052377,1.2757050044734346,0.7577996386267818,0.40270970312811316
1.2825,9,0.001,0.25467172978662744,0.6411321149322928,0.5063585916176864,1.2747498712557577,0.7533352029165499,0.4016534206637645
1.2825,10,0.001,0.25864332233916204,0.6366575159718635,0.5147450808184725,1.2670589039329092,0.7510158553103339,0.40260261868423164
1.2825,11,0.001,0.25195239322336604,0.6472119196638729,0.4982618720762773,1.2799283967741875,0.7575115870225347,0.39728495915425277
1.2825,12,0.001,0.2511936788443699,0.6356796599304158,0.5020498763986917,1.2705052777022963,0.757237419251934,0.4030174143327181
1.2825,13,0.001,0.24318809170190234,0.632212757658583,0.4993146593159397,1.2980614942792315,0.7622934421638059,0.40108769544527534
1.2825,14,0.001,0.2503734389428724,0.6469868751463442,0.4962191714423225,1.2822737606461105,0.7584256138661531,0.39926623065879724
1.2825,15,0.001,0.2430346863755899,0.6460910856296278,0.48816959996309334,1.2977654816074626,0.7628617363344051,0.39653662420382163
1.2825,16,0.001,0.24796197539042256,0.6256607088961491,0.5102082730960611,1.2873637957083772,0.7558371981448905,0.4044341283816232
1.2825,17,0.001,0.25291498524516154,0.6396124582839485,0.5024291102581528,1.2706242693137615,0.7574160578113147,0.40283733418827394
1.2825,18,0.001,0.24382359175920515,0.6428168680992078,0.48841394256349535,1.2876552208480023,0.7630097321644012,0.4004535688708522
1.2825,19,0.001,0.2530090031243874,0.637275139887497,0.5034305295187815,1.268032983652328,0.7574082176524403,0.4016251659358784
1.355,0,0.001,0.24631434218433743,0.6720977966209044,0.49067262291746155,1.3388582483687617,0.7627057551363691,0.37721225680156606
1.355,1,0.001,0.25019313353593825,0.6842914563808019,0.49615132261252864,1.3570001156207594,0.7584905660377359,0.3695097648465524
1.355,2,0.001,0.2468500234168413,0.6797350912620332,0.4963193405060731,1.366682763664632,0.7615541594974191,0.3683873805430045
1.355,3,0.001,0.2516914436922687,0.6721554269743828,0.5063516739189476,1.352239156760172,0.7563882798485151,0.3717840658238009
1.355,4,0.001,0.24914209806269288,0.6829632018718523,0.49258810829468025,1.350311947522729,0.7600734062076119,0.3671693270233416
1.355,5,0.001,0.24978489140639604,0.675515009643207,0.5002775192180778,1.3529440124104561,0.7588694889579846,0.37007305129645984
1.355,6,0.001,0.2477827769949396,0.6790014962072024,0.49200415304104944,1.3482436515829854,0.7615052732502396,0.37099487343800064
1.355,7,0.001,0.25202045951294616,0.6732959611068148,0.5086574515555803,1.3589254157425446,0.7565127057695381,0.3721367932083934
1.355,8,0.001,0.2521893625278575,0.6731987952202533,0.5020954639035211,1.3403026122803539,0.7555297323288989,0.37545919182239257
1.355,9,0.001,0.253168206945421,0.6779587857253838,0.5020292488937775,1.344383420355886,0.756708265220685,0.37140334684377385
1.355,10,0.001,0.2504921820654941,0.6729905414498415,0.5092267361971972,1.368125640042862,0.7561864338912468,0.3703748101973947
1.355,11,0.001,0.2554819226679118,0.6786949987700828,0.5102360053138331,1.355456469806887,0.7528305661132226,0.3698460307938412
1.355,12,0.001,0.24675654802754632,0.6849499163868188,0.4926548139558825,1.3675174025735495,0.7604518411320148,0.3672583983442127
1.355,13,0.001,0.2522793533967602,0.6739085110318518,0.5085143422867694,1.3583836276521037,0.7547909581916383,0.3708458308338332
1.355,14,0.001,0.2510681374425473,0.6755579862636566,0.5095958451792961,1.371187704200139,0.7560526631717955,0.36811802806765026
1.355,15,0.001,0.24879329181367538,0.6868265232345168,0.4970157635753721,1.372077222825096,0.7600176133861735,0.3644030536792038
1.355,16,0.001,0.2514949384920498,0.6852865709477028,0.49229570058780525,1.341433090347378,0.7594170582145416,0.36767660532026036
1.355,17,0.001,0.24951992772235743,0.6715724907063272,0.5086452197295084,1.3689974192350078,0.755585754826332,0.3687602577959249
1.355,18,0.001,0.2503552200942581,0.6694236814152081,0.5025786574334823,1.3438427804028468,0.7574097036118556,0.37573502940117603
1.355,19,0.001,0.24989855507171627,0.6770462115089609,0.4994005768789957,1.3530181017024296,0.7599171578779672,0.36943596336172263
1.4275,0,0.001,0.2521489063236583,0.7162323154497254,0.5031786755379887,1.4292857070849223,0.7562342392827123,0.3404484950233841
1.4275,1,0.001,0.24728405499311376,0.7135235741377357,0.4961103060953604,1.431497064303581,0.7610040304880482,0.33988212180746563
1.4275,2,0.001,0.24705050781031063,0.7247934096134165,0.4855337773713714,1.4244523725232787,0.761040215772312,0.3405540760761557
1.4275,3,0.001,0.24848666056933455,0.7222258324597123,0.4920404174771317,1.4301141932610482,0.7601012129488313,0.340689984861764
1.4275,4,0.001,0.25013135882485565,0.721328980249489,0.49557520199169325,1.4291400997022066,0.7588907536162391,0.33835188596139987
1.4275,5,0.001,0.2474013961970405,0.7039058979664965,0.5017271261799798,1.427512894901331,0.7594739366805244,0.345581171950048
1.4275,6,0.001,0.24879571306024598,0.7069036819283013,0.5056394461230352,1.4366742167539146,0.7561572402727638,0.34347826086956523
1.4275,7,0.001,0.24683354399811208,0.7161142395521893,0.489154424974207,1.4191363272192532,0.7613881995036427,0.3430330162283156
1.4275,8,0.001,0.2475009350593491,0.7212650626199089,0.48273210881511097,1.4067736940455637,0.7645604943193143,0.3424443106562312
1.4275,9,0.001,0.24954985352050527,0.7167735285040322,0.4950060280684996,1.421788922590052,0.7599649234693877,0.34035806037251126
1.4275,10,0.001,0.2516904457437921,0.7263734865555302,0.4926947476320187,1.4219069801694828,0.758733842890872,0.3383311343009076
1.4275,11,0.001,0.2569598613927788,0.7294990312061714,0.5011906879471529,1.4228608286339828,0.7540773392105791,0.33791175883409863
1.4275,12,0.001,0.24783226693783528,0.7175009739703567,0.4922161585865066,1.4250185319022721,0.7604605447907891,0.34251984206118136
1.4275,13,0.001,0.25167592228650304,0.7078173168093236,0.5044128235208707,1.418618547475984,0.7572815533980582,0.34353385877432846
1.4275,14,0.001,0.24454424693100313,0.7167410787589624,0.48968718636777614,1.435236880917946,0.7631863078338066,0.33917496899131755
1.4275,15,0.001,0.25060132945657493,0.7245376203235374,0.49474847218685897,1.4304149202811332,0.7595275150644479,0.3367146465658955
1.4275,16,0.001,0.24206884424383993,0.7055343896271391,0.49112553452401214,1.431435570790185,0.7637927585517104,0.34317136572685464
1.4275,17,0.001,0.24339342537561323,0.7086443797480101,0.48780316257873474,1.4202477698453084,0.7636852885658059,0.3474363571172463
1.4275,18,0.001,0.24771177258719962,0.7052860451708746,0.49184158421029306,1.4003735153772041,0.7625099285146942,0.3475825946817083
1.4275,19,0.001,0.24913444106428012,0.711625466000302,0.4994935997541083,1.4267492048498989,0.7598335400744268,0.3440361469870846
1.5,0,0.001,0.25365980595913484,0.7544996384099101,0.5006932312493491,1.489289406744967,0.7563624704420665,0.3169387999520939
1.5,1,0.001,0.25129012623520525,0.7494232529537397,0.5036615600391092,1.5020712925225301,0.7560496794871795,0.3152555910543131
1.5,2,0.001,0.2541807968762282,0.7418606383830756,0.5141791752901796,1.5007006662655182,0.7543189236525755,0.31529865744834795
1.5,3,0.001,0.24887388209985525,0.7603760783601432,0.4878283527443317,1.4904457094609658,0.7619713806059637,0.3132255223761108
1.5,4,0.001,0.2490152275084907,0.7511706327145258,0.4997860679172722,1.507637185948885,0.7590847376407636,0.31228463819216284
1.5,5,0.001,0.24921044643057566,0.7439432452199886,0.5048741866492961,1.5071508687671022,0.7594036055482272,0.31665532562142257
1.5,6,0.001,0.2517359554727316,0.7562743838696436,0.49142530595258405,1.4763579154964994,0.7603721598849978,0.3173458348359178
1.5,7,0.001,0.24634856707377123,0.7442963398026835,0.5048744812484304,1.5253842671650524,0.7570969039002815,0.3136092319936331
1.5,8,0.001,0.24640913378182144,0.7487933508285601,0.4944697256325096,1.5026051877909765,0.759663191659984,0.31472466081404626
1.5,9,0.001,0.2549328164918957,0.7445784287416902,0.5108632710422233,1.49207064390061,0.7548676786140031,0.31553515341870014
1.5,10,0.001,0.25483516272185314,0.7541099503527365,0.5040187970572507,1.4914958593863448,0.754178605539637,0.31155516243165005
1.5,11,0.001,0.2500776496087698,0.7473607773135894,0.5022861506776889,1.5010896359254808,0.7568842478732412,0.31952216533714334
1.5,12,0.001,0.254510384032946,0.7576471074181412,0.5014922220346496,1.4928826297636013,0.7568502684430304,0.31152685576342787
1.5,13,0.001,0.2549301430858765,0.757019064384785,0.5056378422735126,1.5014995152867914,0.7559678515734336,0.31287263414829336
1.5,14,0.001,0.24515563687985611,0.7505060292734128,0.4913150942941268,1.504085099709472,0.7609185232848066,0.31558844592981616
1.5,15,0.001,0.25275912757857527,0.7424238914979958,0.5080644181857366,1.4923265723167987,0.756679275333466,0.3176612417118746
1.5,16,0.001,0.24819814298897824,0.748199159307987,0.50485090461934,1.5218849660323235,0.7580671054743939,0.3127491628129485
1.5,17,0.001,0.2454401445564635,0.7465676504231803,0.493278858561479,1.5004311503530428,0.7611910311018243,0.3180297841841204
1.5,18,0.001,0.2445607332978148,0.740010941827168,0.497483534708592,1.5053244815671445,0.761011321358563,0.3160420749510059
1.5,19,0.001,0.25447666947420183,0.743238481363247,0.51108005579567,1.4926883682872385,0.7526469295617084,0.3174882864122382
