tauN,replicate,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
-0.7025,4,0.3467333644905356,0.25002554709089925,0.6936811169172685,0.5002056869222928,0.6636893985113659,0.7592761980513024
-0.7025,5,0.3429153579143929,0.2483203027977185,0.6923915848907098,0.5013916234617172,0.6659581294617791,0.7589164605441634
-0.7025,6,0.3512018610840085,0.2508045135813958,0.7038920341866851,0.502671878512005,0.6609375,0.7577076677316293
-0.7025,7,0.35467050203891903,0.25247096806584574,0.6910361243315757,0.49191167090438864,0.6605552435208216,0.7589136156975353
-0.7025,8,0.3483047726300903,0.24117305496633976,0.716786823199487,0.4963172528624249,0.6611895762880445,0.7624773778403379
-0.7025,9,0.36145077759119343,0.2497453463231894,0.7147631934530223,0.493867470634937,0.6562922868741543,0.7599903513709094
-0.7025,10,0.347097630450474,0.24543369137198293,0.7052413284700753,0.4986780875739491,0.6623756817452678,0.7618895627194382
-0.7025,11,0.3498313664233562,0.2466336254667448,0.7032976157367844,0.49582986947307645,0.6593914546404598,0.7608773536085347
-0.7025,12,0.3493776851278865,0.25018723996515885,0.6962871959922724,0.49860703531944567,0.662789764979546,0.7587568818319637
-0.7025,13,0.3470305126899166,0.24657628498834827,0.7114144108453483,0.5054827056955717,0.6614558281224948,0.7603384959284688
-0.7025,14,0.3519962582942831,0.25243487377078033,0.7072434902692407,0.5072011903094183,0.6605859811591889,0.7548100048100048
-0.7025,15,0.35422713449361193,0.25043910071942166,0.711495134825772,0.5030280980217323,0.6586302027108073,0.7580935611669134
-0.7025,16,0.3506197731950669,0.2453188615280663,0.7069541959440336,0.4946361037230856,0.6607278089999601,0.7602665489141344
-0.7025,17,0.35183536541948013,0.2444268902415447,0.7022583767557896,0.4878725905562105,0.6595182843882532,0.7626169719267376
-0.7025,18,0.3533224650020592,0.25034677061864974,0.6953447646372509,0.4926868046516836,0.6623106741797546,0.7601393281819274
-0.7025,19,0.3512465821278473,0.24708675834228108,0.7102819754773985,0.49965260805237593,0.659234648947242,0.7597729634663043
-0.6300000000000001,0,0.3188344773720937,0.2518930748542007,0.6278570062174818,0.4960342845240769,0.6951788491446346,0.7571720900373149
-0.6300000000000001,1,0.31477865859942467,0.24670586310884182,0.6299597262415302,0.49372711186243834,0.6958168839972884,0.760060987842555
-0.6300000000000001,2,0.30902249935696313,0.25587521505536226,0.6095099906125949,0.504683316751756,0.7032185478362197,0.755863496993589
-0.6300000000000001,3,0.3172649740080623,0.2551159536895775,0.6201404546875845,0.49866117119846637,0.6983160157649588,0.7549133877255737
-0.6300000000000001,4,0.3066198657492933,0.2516289291169301,0.6197534927826159,0.5086034048194288,0.7004573170731707,0.7549457562220804
-0.6300000000000001,5,0.31438222049947534,0.2477548990443709,0.6306684680108099,0.49701030285441034,0.6958624825104937,0.759615769461677
-0.6300000000000001,6,0.3109868368536016,0.24885243402401563,0.6201808632369383,0.49627025668703917,0.6994224290068988,0.7603717887346417
-0.6300000000000001,7,0.3199540803548878,0.25032705577070025,0.6446239497304002,0.5043436709302332,0.689908256880734,0.7556758924989971
-0.6300000000000001,8,0.3142647750898516,0.2462091112586708,0.6382469093670711,0.5000312372709648,0.6944222789658474,0.7591033044594161
-0.6300000000000001,9,0.315889276085428,0.2579689884006595,0.6122950950288435,0.500026934198805,0.700124313269439,0.7562542393169214
-0.6300000000000001,10,0.31445026161579387,0.24576504002773983,0.6324897280946492,0.49433529660166864,0.6951946545032609,0.7615067781021314
-0.6300000000000001,11,0.3122207528046016,0.2518773942737031,0.6373165291952265,0.5141414376183908,0.6941992939666238,0.753988513082323
-0.6300000000000001,12,0.31427901139056963,0.25276577873120787,0.6263044370267802,0.5037190617579851,0.6977052074139453,0.7580362128100822
-0.6300000000000001,13,0.3199032822327535,0.2535357028331714,0.6268185183022564,0.49677787760546605,0.6926817505927741,0.7580523151650277
-0.6300000000000001,14,0.3172876836106309,0.25132297546438553,0.6417764055152326,0.5083498797730267,0.6940289577599618,0.7557864334710578
-0.6300000000000001,15,0.30928120778209467,0.250841503023408,0.6189046039748085,0.5019605368281151,0.701962354825791,0.7582101478226129
-0.6300000000000001,16,0.30664968369825,0.2521565578072173,0.6161574997818058,0.5066633441075616,0.7028411364545818,0.7554578168732508
-0.6300000000000001,17,0.3075674170051472,0.25581988574868764,0.60858090072114,0.5061885228522435,0.7032552918537524,0.7547094508301405
-0.6300000000000001,18,0.3034836737769609,0.24786293039648896,0.6253830509861672,0.5107664399490865,0.703290529695024,0.7585326953748006
-0.6300000000000001,19,0.31098059401832784,0.24574659851738512,0.6337583505345986,0.500815684070265,0.6970655350494416,0.7607209943647336
-0.5575000000000001,0,0.28390893310664345,0.2497864003859931,0.5556659205362686,0.4888813768173607,0.7288406259980836,0.76062039115101
-0.5575000000000001,1,0.2789644925362876,0.2520786431728252,0.5567910487484267,0.5031290212714811,0.7312555013203169,0.7568983443973446
-0.5575000000000001,2,0.2774399860323071,0.25353380919026236,0.5594904701102812,0.5112808435486016,0.7317259086897215,0.75576294169259
-0.5575000000000001,3,0.28071267954764084,0.24702185151153866,0.5675508800290974,0.49943404565021554,0.7272836490328781,0.760597706660274
-0.5575000000000001,4,0.2760674506008009,0.2556375142945518,0.5388880852008142,0.49900852231540516,0.735379177377892,0.7563734862970045
-0.5575000000000001,5,0.2775698082245647,0.2508198642015493,0.5590809122813417,0.5052011938655593,0.7312530043262297,0.7581882089790701
-0.5575000000000001,6,0.2799138782458317,0.2507795399009238,0.5580943588394707,0.5000060997623924,0.72870637207813,0.7574352414454749
-0.5575000000000001,7,0.2784848625788118,0.2538551281705723,0.55252174956002,0.5036556682210823,0.7322297566812924,0.7545126353790613
-0.5575000000000001,8,0.2779590427688998,0.2509735448084652,0.553597453897582,0.4998517551995344,0.7318118118118118,0.7581218781218781
-0.5575000000000001,9,0.2766755288895427,0.251688128096731,0.5592070889605868,0.5087034115514503,0.7315355685364487,0.7561785171558826
-0.5575000000000001,10,0.27814470312619344,0.2508259954482473,0.5544880039271772,0.5000275180003902,0.731496315283563,0.7579098753595398
-0.5575000000000001,11,0.2782954280487244,0.2528559371038075,0.5610440107799011,0.5097579579258947,0.7307338899764292,0.7544154751892347
-0.5575000000000001,12,0.2745656541765574,0.2470104210640982,0.5497662936438446,0.4945921007020448,0.7345422591468286,0.7603348822304118
-0.5575000000000001,13,0.27452859872128194,0.2484365227156636,0.5541222561731947,0.5014567047813903,0.7332108919587959,0.7578344153241965
-0.5575000000000001,14,0.2740196602612905,0.2517148176517705,0.546423231397522,0.5019450937234393,0.734070351758794,0.7580895522388059
-0.5575000000000001,15,0.27600400282552584,0.2508399157391231,0.5542450280722514,0.5037128980638602,0.7314970732098468,0.7569239364673956
-0.5575000000000001,16,0.2814086157274592,0.2490169209708292,0.5672993181120048,0.5020000155287282,0.7266491186089176,0.7563588221134558
-0.5575000000000001,17,0.2736989196445797,0.24604515931100138,0.5625012777021573,0.5056677485778669,0.7320683568677792,0.7598117421825143
-0.5575000000000001,18,0.2779536324332787,0.2501513580945042,0.5607320971135822,0.5046449452457239,0.7305427598638093,0.7578589974036349
-0.5575000000000001,19,0.2791298568535939,0.24970834252834803,0.5491426507799685,0.4912606006523083,0.7317949536889172,0.7590573901891632
-0.4850000000000001,0,0.24521411297710816,0.25482538364638607,0.4834085331555596,0.5023559346716805,0.7645100477317396,0.756591806613746
-0.4850000000000001,1,0.23954951148323653,0.2502804876040886,0.48212331663687763,0.5037207466049133,0.767006257019092,0.758058082016914
-0.4850000000000001,2,0.24687045950873682,0.24532904730898675,0.48801975322486335,0.4849726506965303,0.7642308763276184,0.7636056473995414
-0.4850000000000001,3,0.2456175057674219,0.24995163318432545,0.49368596629295664,0.5023974702843576,0.7616818690990559,0.7572388417853143
-0.4850000000000001,4,0.240287058823621,0.2545562054531839,0.476345479259981,0.5046326601142748,0.7673866698845582,0.7560364374080114
-0.4850000000000001,5,0.24119116897263648,0.24841365932315143,0.4851972416764146,0.49972651491237596,0.7649907933712273,0.7582940282996242
-0.4850000000000001,6,0.2415434727108851,0.2474134529460836,0.4877444933568318,0.4995976413790035,0.766109785202864,0.7578439259855189
-0.4850000000000001,7,0.24028399850738222,0.2526743684026211,0.47724653166906933,0.5018559983640308,0.7679351966956731,0.7568128316642062
-0.4850000000000001,8,0.23978968585041285,0.249108334982245,0.48764784183988696,0.5065986950506288,0.7675834892329738,0.7564014953571572
-0.4850000000000001,9,0.24880903934363352,0.24834058501579764,0.4988108415551256,0.4978716871814968,0.7579355560885904,0.7580645161290323
-0.4850000000000001,10,0.25279546565517874,0.25529964084079176,0.47617387098382613,0.48089081789845756,0.762662402558465,0.7597358415049029
-0.4850000000000001,11,0.24179358830981532,0.24951012140562112,0.4883218615672855,0.5039060291729263,0.76488,0.75744
-0.4850000000000001,12,0.24748930499634414,0.2493507420268944,0.49685976470815435,0.5005967874656909,0.7621511882488754,0.7582700269303428
-0.4850000000000001,13,0.2342342298161692,0.25076402146514815,0.4703313885274808,0.503522437779487,0.773163195698407,0.7588420590932653
-0.4850000000000001,14,0.2448381350014483,0.2479611061190036,0.48694282438079417,0.49315390083925936,0.7641253096779349,0.7607111395851686
-0.4850000000000001,15,0.24389529686488454,0.2524627170110282,0.48756384350852017,0.5046907186434689,0.7638,0.75532
-0.4850000000000001,16,0.24555852450268792,0.2543710972663117,0.49169949446354644,0.5093455427185302,0.7615134875145296,0.75430122549998
-0.4850000000000001,17,0.24242705587187324,0.2539368296123301,0.480192357183744,0.502990577304862,0.7662560985363512,0.7551812434984396
-0.4850000000000001,18,0.24068840290787086,0.24606306139129627,0.4878357883603816,0.49872933672728514,0.7676465901848311,0.7608451156812339
-0.4850000000000001,19,0.24142834398952556,0.2491185817665217,0.4929110643953825,0.5086118028649187,0.7646375650780937,0.758050339592489
-0.4125000000000001,0,0.2038976665654912,0.24747770801249339,0.4062039807967591,0.49302393620499874,0.8042534549364769,0.7603149732835162
-0.4125000000000001,1,0.20420470186933626,0.25326216656527206,0.408583088839985,0.5067397437682808,0.8036905380037545,0.7557985819012139
-0.4125000000000001,2,0.207000811446926,0.24562977784004153,0.4164814960342461,0.4942022044759438,0.7993054723985151,0.760772838417445
-0.4125000000000001,3,0.2045090661408249,0.24801664285370026,0.41379010560465596,0.5018204560548727,0.8016502571052736,0.7579175530847349
-0.4125000000000001,4,0.2063404126341374,0.24630286709958626,0.4166704199066446,0.49736800342918497,0.7994818652849741,0.7592533119229226
-0.4125000000000001,5,0.2066613090911005,0.24756605112165092,0.40317881313096177,0.4829805206486254,0.8027746681592836,0.7635665119257243
-0.4125000000000001,6,0.20866190463422965,0.25448560415978966,0.4115754805662533,0.5019605040645105,0.7983955494638394,0.7579185520361991
-0.4125000000000001,7,0.20367564821054818,0.25208718316262524,0.40267910235975546,0.4983916414366324,0.8035463553576443,0.7586248155386273
-0.4125000000000001,8,0.20502587433075434,0.25236080256441673,0.40198490890650795,0.4947923502902642,0.8045469023729893,0.7575952419225205
-0.4125000000000001,9,0.20951559973357853,0.24346167396897905,0.4164447568945388,0.48391784553548783,0.7999681984417236,0.7648526807277412
-0.4125000000000001,10,0.20830662540889353,0.24904876859325042,0.4100989993885071,0.49030918050996986,0.8004243734486348,0.7618495723763089
-0.4125000000000001,11,0.20136256034149347,0.25323268745589406,0.4066659607496844,0.5114213583837465,0.8041680051397366,0.7560168951227287
-0.4125000000000001,12,0.20554248497429511,0.2517787670581238,0.4168164844119524,0.5105783388182128,0.8006332919155076,0.7567761765997365
-0.4125000000000001,13,0.20926374323287586,0.2552445794526915,0.4139431744937273,0.504897551093622,0.7996245706526081,0.7546270330902972
-0.4125000000000001,14,0.20867291256116824,0.2510444975502007,0.41093629590159636,0.49437799407489763,0.7981669815492222,0.7597818731839351
-0.4125000000000001,15,0.2034311480472907,0.2438771237009559,0.40859659830354017,0.48983336182666426,0.8018860353130016,0.763755980861244
-0.4125000000000001,16,0.20463902840236114,0.2503660661787957,0.41545853257355925,0.5082936489335723,0.7994548442698521,0.755757793477827
-0.4125000000000001,17,0.20535526748463748,0.2500554934789689,0.4120967734719581,0.5017989716739564,0.8002556727388942,0.7566485100929189
-0.4125000000000001,18,0.20473178019934798,0.2542322649149191,0.4090489202578393,0.507949637114931,0.8011848056678541,0.7536075468681297
-0.4125000000000001,19,0.19956896675298577,0.25495341965835244,0.3979284319884347,0.5083616764940719,0.8065939355045725,0.7543880644646561
-0.3400000000000001,0,0.17355500065128798,0.25528224974858515,0.34317593186278056,0.5047778722407423,0.8326605651252947,0.7538732535329677
-0.3400000000000001,1,0.16541079836903944,0.24969335025071182,0.3335062948824006,0.5034393456774173,0.8378072901949704,0.7597415467554605
-0.3400000000000001,2,0.16955403297631685,0.24741899992527408,0.3457693898189993,0.504558429735131,0.833952763457619,0.7576970813148096
-0.3400000000000001,3,0.1692925221660998,0.24471233277603263,0.3394863998391719,0.4907275748947195,0.8364802421924793,0.7617689588688946
-0.3400000000000001,4,0.171588007045204,0.2498956376071786,0.3441669658488592,0.5012344676948834,0.8342327217492105,0.7583156546451587
-0.3400000000000001,5,0.17031210351374237,0.24721341133598332,0.34600033994284407,0.50223044983869,0.8346444116120273,0.7590255239011099
-0.3400000000000001,6,0.17008950349993732,0.24856337663950492,0.34245152491931513,0.5004477385009469,0.8333735909822866,0.7600556438791732
-0.3400000000000001,7,0.1810755690202535,0.25178516918899857,0.3578141227927709,0.4975397284849289,0.8270481663274671,0.7580289483180306
-0.3400000000000001,8,0.17245592686245279,0.2500219897217824,0.3419972561512658,0.4958184738442072,0.8340667253380271,0.759819214462843
-0.3400000000000001,9,0.16729747679150392,0.2516991140475356,0.3338220499803714,0.5022353943467166,0.8376466805979746,0.7580028666985189
-0.3400000000000001,10,0.16770645663751443,0.25322690437686174,0.3376686116143622,0.5098597808261763,0.8353848016465556,0.7556797906506483
-0.3400000000000001,11,0.16822910720660256,0.24559513267643032,0.3421752793510183,0.4995365221049555,0.8352565382311838,0.7593668603486275
-0.3400000000000001,12,0.16294809098873814,0.24472660237290195,0.3404674628024873,0.5113373521874135,0.8388340158997832,0.7602215669084244
-0.3400000000000001,13,0.17442110849339218,0.24957678774573216,0.34914142143079036,0.49958170305388655,0.8323982332577295,0.7576098757489244
-0.3400000000000001,14,0.16809840324402445,0.24107722276728463,0.3450252640964288,0.4948157201241754,0.8355005983246908,0.7632972322503009
-0.3400000000000001,15,0.17100714746322876,0.24556044352887596,0.3478210976365357,0.499459258114892,0.8331869711001118,0.7599005932339266
-0.3400000000000001,16,0.1667061507754778,0.2561405153953971,0.33191350888601434,0.5099781671958815,0.8376741368867353,0.7550227858133545
-0.3400000000000001,17,0.17521480118766508,0.2538330980326143,0.3458934672104567,0.5010947121826468,0.8309407330178844,0.7565238209241082
-0.3400000000000001,18,0.16742761436460366,0.25127545717939265,0.33653153319332957,0.5050667130350831,0.8369343007175212,0.7565161856863449
-0.3400000000000001,19,0.17007688298400783,0.25309904900421804,0.3424431407215654,0.5096050194122825,0.835145072336344,0.7546240691808792
-0.26750000000000007,0,0.13451739313412714,0.2483883868019432,0.26907651015251316,0.496853817382841,0.8701775384001595,0.7592540605574494
-0.26750000000000007,1,0.13407761576451888,0.25530551016228703,0.26416771364280955,0.5030181400184929,0.8713302935765139,0.7549003920313625
-0.26750000000000007,2,0.13733547951097524,0.24863649522508482,0.2764635738819211,0.5005183970825896,0.866946946946947,0.7595204795204795
-0.26750000000000007,3,0.13312889953812002,0.24804257904071006,0.26393011523683274,0.49174827326737086,0.8723064006716508,0.7619562172329611
-0.26750000000000007,4,0.13227694387432354,0.25164359091145383,0.26551295154567517,0.5051117043037614,0.8711843957369797,0.7579073005768848
-0.26750000000000007,5,0.13490155922724564,0.24621916388923137,0.2683306693745686,0.48975084823111886,0.869998803302884,0.7617825197545225
-0.26750000000000007,6,0.12905715239647875,0.24739948751718815,0.26365569457415905,0.5054216872711268,0.8751192368839428,0.757890499194847
-0.26750000000000007,7,0.13868879256183336,0.2550618091755482,0.27388211722997086,0.5036951222310252,0.867109634551495,0.7557660790662349
-0.26750000000000007,8,0.13290329732585307,0.24617019096968518,0.26726640050092204,0.49504430796611937,0.8705985564461459,0.75921839264936
-0.26750000000000007,9,0.1341140904665028,0.24942248196934977,0.26853967610553114,0.49942427591690064,0.8705952856572113,0.7588706447737285
-0.26750000000000007,10,0.13425927252304032,0.2521475509226538,0.26321814287804074,0.49434060558995924,0.871968031968032,0.7587587587587588
-0.26750000000000007,11,0.13124108504060666,0.24431922796116803,0.2657212751705858,0.49466839429472703,0.872297135562116,0.7615705462420791
-0.26750000000000007,12,0.13189086369753913,0.25057609311322004,0.25885743252740906,0.49179664381292076,0.8744021045918368,0.7596339113680154
-0.26750000000000007,13,0.12988960434165867,0.24874714095682338,0.2642548857539933,0.5060654980692386,0.8722651222651223,0.7584341183959261
-0.26750000000000007,14,0.1327924065460067,0.24668371145051968,0.2710156988092631,0.5034561853539633,0.8709046649906221,0.759311976263983
-0.26750000000000007,15,0.13508511297609163,0.2526400398489994,0.26780396369512216,0.5008546283825537,0.8694900257400258,0.7584739019732655
-0.26750000000000007,16,0.13341046497156814,0.2511518107767935,0.27102398657101456,0.510216083916371,0.8698709496983499,0.7549157022145689
-0.26750000000000007,17,0.135250913406726,0.2483270750450711,0.271235166056907,0.4980005956316619,0.8684728075456553,0.7602551325493323
-0.26750000000000007,18,0.13308955817364604,0.25062587678441256,0.2679411733294122,0.5045699483404372,0.8698857944299739,0.7564384108604512
-0.26750000000000007,19,0.13157199053050445,0.2494790991729454,0.2675151148254635,0.5072464860697719,0.8706223331454794,0.758406868590508
-0.19500000000000006,0,0.09804751178467089,0.2505406473675998,0.19701514337839587,0.5034324753864989,0.9048340174550672,0.7558919179347171
-0.19500000000000006,1,0.09577922917933417,0.24820164858750474,0.19223358633032728,0.49815281924789584,0.9071197540230803,0.7588251793084104
-0.19500000000000006,2,0.09445215362371169,0.2549398395948576,0.18792939250585236,0.507248245195897,0.9084611380290714,0.7537059975226755
-0.19500000000000006,3,0.09772606107907969,0.2533283981849244,0.19345978721791482,0.5014922065614906,0.905584733191677,0.7563555094384803
-0.19500000000000006,4,0.09960219179309432,0.24760669381646225,0.2002438088107517,0.4977973532936213,0.9033779732160704,0.7598959375625375
-0.19500000000000006,5,0.09762299471417779,0.24180023137622153,0.20228755422008168,0.5010415584786608,0.9040649113037944,0.7607208946817926
-0.19500000000000006,6,0.09796135213564237,0.2510324178612398,0.19677998481947642,0.5042616735989105,0.9047714194373402,0.7558456117873158
-0.19500000000000006,7,0.09776497970546673,0.250977739780487,0.19172874722343386,0.4921971832250178,0.9064402435116949,0.7600671140939598
-0.19500000000000006,8,0.09775965438731368,0.25263972944640045,0.1944827100621427,0.5026005826231585,0.9058297753481506,0.7558843578331128
-0.19500000000000006,9,0.09789996811136711,0.2471074491513854,0.1952019703309261,0.4927055839581926,0.9055196618010688,0.7604509347669101
-0.19500000000000006,10,0.09747827823405969,0.24719509599225117,0.19825969442934854,0.5027666171757753,0.9043046887502,0.7584386498160295
-0.19500000000000006,11,0.09709780918480856,0.25070940058714125,0.1944763504260569,0.5021436596050393,0.9057470346259835,0.7561395777412764
-0.19500000000000006,12,0.09650762939134877,0.2502660865169644,0.19248284288832337,0.49915149833365074,0.90628,0.75768
-0.19500000000000006,13,0.09534975460771442,0.24973741921400958,0.1924953113573512,0.5041783533367654,0.907302808156071,0.7580381036066621
-0.19500000000000006,14,0.09644750817401176,0.2503276422354018,0.19471891207156072,0.5053891705483221,0.9063113604488079,0.7577161110001996
-0.19500000000000006,15,0.09074126323001787,0.25383470975887934,0.17657380686164798,0.4939380323826026,0.913343773842509,0.7590947125154401
-0.19500000000000006,16,0.09619820429744165,0.24833490686058365,0.19848705006264408,0.5123927567081374,0.9051226551226551,0.756666134440364
-0.19500000000000006,17,0.09555224962412157,0.2491311353006964,0.19369677195446833,0.5050210423189753,0.9067035522411996,0.757961529252135
-0.19500000000000006,18,0.09635119975574603,0.25144005808336506,0.19244055049711642,0.5021967896326487,0.9060751237972543,0.7579984897261635
-0.19500000000000006,19,0.10014220202096093,0.24602781317149755,0.2024791467745978,0.4974476363457438,0.9016045776479532,0.7596065416450078
-0.12250000000000005,0,0.06289927442126879,0.24339376661562684,0.1274625045293372,0.49322634267409693,0.9387092897488283,0.7640691776171267
-0.12250000000000005,1,0.06117705413560794,0.24444761930813177,0.12307719092324325,0.4917844890933999,0.9407297869789377,0.7631210216581928
-0.12250000000000005,2,0.06423494322050978,0.24584434967784907,0.12465722542713768,0.4770966234464507,0.9390063551700707,0.7658220247388015
-0.12250000000000005,3,0.06333910740280216,0.2501599041616683,0.12400860267654785,0.4897760867311367,0.9394643071625896,0.7608999720257363
-0.12250000000000005,4,0.05972280126034469,0.24742881068776854,0.1201903092484317,0.49794290699623706,0.9422977230131195,0.7596597520362717
-0.12250000000000005,5,0.060611063237575584,0.24825384741908865,0.12030880882987639,0.49276688239826877,0.9416726633085473,0.7606659729448492
-0.12250000000000005,6,0.06103194256355468,0.25074092693856853,0.12004382999588747,0.4931827489364392,0.9414497396876251,0.7596084698361966
-0.12250000000000005,7,0.06147893303408937,0.251554622024649,0.12100697162494221,0.49512672890047077,0.9410750100280786,0.7596330275229358
-0.12250000000000005,8,0.06259730217416311,0.2549426099861115,0.12419796828595521,0.5058261792448733,0.9394825376481897,0.754154682007031
-0.12250000000000005,9,0.061423163175605686,0.24415740883168097,0.12394230162773896,0.4926713253686967,0.9405332056194126,0.7628688261706222
-0.12250000000000005,10,0.06432254135715272,0.247004740822783,0.1294260462555395,0.49700845670196914,0.9376797698945349,0.7606536366549183
-0.12250000000000005,11,0.05989214178370814,0.2536882522478621,0.11778071900724131,0.49888990214024115,0.9427185633543111,0.7579132239651938
-0.12250000000000005,12,0.06156879262463136,0.25737812622962664,0.11941311359991806,0.49918671644206986,0.9409891571607079,0.7567385177245842
-0.12250000000000005,13,0.06429022383313282,0.2533031958423895,0.12919610267414683,0.5090320696764662,0.9376078321229386,0.7558320373250389
-0.12250000000000005,14,0.06058695960881067,0.2503193286119575,0.11932169701137663,0.4929860695697243,0.9421481008617938,0.7596246390760346
-0.12250000000000005,15,0.06078695693093131,0.25568740273463303,0.11990159089398164,0.5043405346687585,0.9417991531517137,0.7543859649122807
-0.12250000000000005,16,0.061839758308901864,0.24661674403082498,0.12637741659845253,0.5039927039309114,0.9394824207031719,0.7591903676147046
-0.12250000000000005,17,0.06212718688813102,0.25055548237600034,0.12375823497572909,0.49911006461923235,0.9400272239570823,0.758772280393254
-0.12250000000000005,18,0.058644263661114415,0.2508139298988905,0.11893458287117496,0.5086678264592911,0.9429029029029029,0.7565234765234765
-0.12250000000000005,19,0.06244752365900708,0.24421247977071034,0.12473134570117224,0.4877847743835633,0.9399339671426866,0.7627207272434737
-0.05,0,0.023327060132898498,0.2488015481859749,0.04756223466577757,0.5072888547726193,0.9771218302535797,0.7567005360428835
-0.05,1,0.022961596463213878,0.25099742344042164,0.04576803163188353,0.5002987503045154,0.9776945685871885,0.759209951118706
-0.05,2,0.02505025872932538,0.2458736707552314,0.049609369949167245,0.48692662319597957,0.9759161465834534,0.763197888337866
-0.05,3,0.026386565571974933,0.24462597939827177,0.053264745366978034,0.4938096421550066,0.9742882277671145,0.7619238156209988
-0.05,4,0.02443150549949739,0.25018493927702196,0.05003042131196253,0.5123244622888536,0.9760707822240097,0.7579073005768848
-0.05,5,0.02355418654885918,0.2512923430203147,0.047511938050193527,0.5068901959022416,0.9771522646964343,0.7578498565508448
-0.05,6,0.025089028291058756,0.2524440980929097,0.05000270584465525,0.5031238289789649,0.9756792551270217,0.7568073994338795
-0.05,7,0.023983931290592994,0.24765110017679764,0.04910663977454919,0.5070608825052264,0.9765059035421253,0.7585048970617629
-0.05,8,0.024987445708935543,0.24953176705500196,0.050294537418481104,0.5022556103347362,0.975826718257609,0.7572901207332237
-0.05,9,0.02338363081522286,0.24648107662418414,0.0465837034649594,0.4910273119651757,0.97748017059269,0.7610292641804826
-0.05,10,0.022425810199080156,0.24220579809302178,0.045640972907125585,0.4929368513591434,0.9782008719651214,0.764630585223409
-0.05,11,0.025720910679680634,0.2505042483082371,0.05034152674545373,0.4902923723467276,0.9754960554625867,0.7590554975503976
-0.05,12,0.025861949505588278,0.24858967915866,0.051417402311301375,0.49423325727924106,0.9751686694079604,0.7601298545148492
-0.05,13,0.0264005218147861,0.2454427127740626,0.05480786297209187,0.5095426016043811,0.9739252149570086,0.7587117423484697
-0.05,14,0.024563050944013544,0.25136886585617335,0.048988777664802245,0.5013324081503312,0.9765081901717938,0.7583099719663596
-0.05,15,0.024750576150350603,0.25469513995033566,0.048768514962785406,0.5018510950275683,0.9761732270788055,0.7572950624155204
-0.05,16,0.025439105836244032,0.25012498095841773,0.050456160650209886,0.4961002286443552,0.9753799270219335,0.7589481664738039
-0.05,17,0.02452248287449519,0.2467233428973983,0.049399642701667204,0.49701512883789895,0.9763651504937145,0.7582617116571844
-0.05,18,0.025120525671943474,0.24982313367514908,0.04958309700040181,0.4931029243466039,0.9758776308958026,0.7593445775409638
-0.05,19,0.02496262641270946,0.24655178587207363,0.05163470805142051,0.509987581938862,0.9752729608220938,0.7586894132653061
