tauY,replicate,sigma_meta,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
0.195,14,0.5,0.31570944626539127,0.1849661744828819,0.47150559232746714,0.2762431935178282,0.7404015357542794,0.8483357337173948
0.195,15,0.5,0.31002100842876473,0.16758207466607272,0.48172171473674064,0.2603950125071294,0.7402432239090693,0.8587245349867139
0.195,16,0.5,0.29785188689430225,0.18330643715158662,0.4655046579609453,0.28648467269428324,0.747318092329945,0.8460435665644538
0.195,17,0.5,0.3104276681704553,0.18434365059026747,0.4702664035809731,0.279261916622944,0.7417589052123164,0.8484595507851321
0.195,18,0.5,0.3131770349074404,0.18378614146958006,0.46310260730949665,0.2717691012275832,0.7430441241418075,0.8505957836846929
0.195,19,0.5,0.31315274969433377,0.1823459027785207,0.46481700553983224,0.2706585734428344,0.7432719688765893,0.8515977181154506
0.26749999999999996,0,0.5,0.3139252352735939,0.21131838871969957,0.4652822696212918,0.31320419153473106,0.7435208216320308,0.8288266730477786
0.26749999999999996,1,0.5,0.309587231024395,0.20641337436034257,0.4756131221278926,0.31710903936067103,0.7412084398976982,0.8276345291479821
0.26749999999999996,2,0.5,0.3119101358281221,0.2135830499226841,0.46643003941142075,0.3193918342171008,0.7437510014420766,0.8255711775043937
0.26749999999999996,3,0.5,0.3142251768417747,0.20913806762696477,0.47227885140723685,0.31433345779968314,0.7415039335489797,0.8279578508754357
0.26749999999999996,4,0.5,0.31611922520644387,0.2119534513293608,0.4696527275559319,0.3148954843436666,0.740980980980981,0.826973026973027
0.26749999999999996,5,0.5,0.31048297012834114,0.2093819427461493,0.4651528081414587,0.31368740965801273,0.7426562186055857,0.8277523392394983
0.26749999999999996,6,0.5,0.3057653702055216,0.20905740969193018,0.46748399968779486,0.3196274122915331,0.7453957093204426,0.8260643197564981
0.26749999999999996,7,0.5,0.3133970046387102,0.21057697223027874,0.4685216698962189,0.31480796947870265,0.7410829048843187,0.8274378585086042
0.26749999999999996,8,0.5,0.31174236315693554,0.2118536093217924,0.4676249050372687,0.317788134206943,0.7419497487437186,0.8265074626865672
0.26749999999999996,9,0.5,0.31766625896289175,0.21423766886089798,0.4616903041604138,0.31136909164331605,0.7435303514376996,0.8270432692307692
0.26749999999999996,10,0.5,0.3027300519259956,0.2056202127219405,0.473459209216823,0.3215828184052352,0.7439024390243902,0.8270580727504786
0.26749999999999996,11,0.5,0.3023261854905233,0.20830056458988522,0.46875678944024757,0.32297005215516206,0.7462937062937063,0.8254254254254254
0.26749999999999996,12,0.5,0.31229207057448266,0.20648058606298675,0.4687212420706103,0.3099080824718792,0.7427934384456124,0.8290869635106896
0.26749999999999996,13,0.5,0.30879430732188207,0.20706811229556515,0.46866967049329517,0.3142756898626096,0.7437085563633459,0.8282063606504847
0.26749999999999996,14,0.5,0.31142413229143034,0.2060944719313937,0.4680339871998628,0.30973584714891006,0.7421521973847323,0.8296322970431721
0.26749999999999996,15,0.5,0.31386571546282765,0.21329572323361687,0.46564964681766075,0.31644449615974124,0.7434286857371474,0.8259548090381924
0.26749999999999996,16,0.5,0.3255788034422182,0.21775043973075897,0.46978758916849755,0.3141987532356309,0.7385631378827296,0.8256246252248651
0.26749999999999996,17,0.5,0.3023376158858569,0.19839806626047085,0.46641179079856715,0.30606577717558736,0.7471717654557043,0.8335877249357326
0.26749999999999996,18,0.5,0.3155141456012551,0.20709215996277636,0.47733045365299037,0.31330257625893415,0.7384639948906275,0.8283229116562449
0.26749999999999996,19,0.5,0.309191102909346,0.21232403115427348,0.4754311253802939,0.3264823991606051,0.7414028056112224,0.823313373253493
0.33999999999999997,0,0.5,0.31275051607330295,0.2363982789181292,0.4667231653210214,0.3527813619570528,0.7445801344524444,0.8055991311693013
0.33999999999999997,1,0.5,0.3042006279537622,0.23740352352328836,0.46925407111831474,0.3662141352583553,0.7434356471584721,0.8026341889157773
