tauN,replicate,sigma_meta,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
-1.2825,19,0.001,0.643073473324355,0.2506261071246624,1.2827479261148709,0.49992750825573257,0.3980753809141941,0.7581404628890662
-1.21,0,0.001,0.5975888778090694,0.2469398947808,1.2078997420002417,0.49913685858557033,0.43329733189327574,0.7600895964161434
-1.21,1,0.001,0.6010086703036941,0.23872895843471126,1.2389510617539505,0.49212850186444684,0.4297448513947859,0.7641033912657769
-1.21,2,0.001,0.6019016388221797,0.25319138191782603,1.2179212975103497,0.5123215430800618,0.4313592735672468,0.7525209915230404
-1.21,3,0.001,0.603083267615904,0.25287937222809215,1.2038998175849525,0.5048082850978586,0.4314314314314314,0.7560839160839161
-1.21,4,0.001,0.6132621276965299,0.25103207533435634,1.2239708423674955,0.5010189392622938,0.4242472709824463,0.7575927333840182
-1.21,5,0.001,0.6002431057611957,0.24620716639493573,1.2035102440991188,0.4936547276976278,0.43271163276790736,0.7638324974126264
-1.21,6,0.001,0.6023949857398126,0.25591187111215535,1.190989730422199,0.5059610680746123,0.4345805624549315,0.754013898873712
-1.21,7,0.001,0.6073492993563429,0.2517344250630345,1.213565011062183,0.5029990001801479,0.4305273631840796,0.7549346733668342
-1.21,8,0.001,0.5911691460656152,0.2508516335415686,1.202116457257598,0.510095763652729,0.4356451548130597,0.7560062153870672
-1.21,9,0.001,0.6127895434816449,0.25057370396914463,1.2069494281285458,0.493529617022046,0.4286398658629087,0.7594485190974309
-1.21,10,0.001,0.5988164783144503,0.25187950785946595,1.2029355140443743,0.5059894245346104,0.4323845565441443,0.7584754183061087
-1.21,11,0.001,0.5987287561796616,0.2434548906252529,1.2116686124669251,0.4926882941190653,0.431613990052944,0.7634434338599011
-1.21,12,0.001,0.6050318935126447,0.2475146562551283,1.2026380266922772,0.4919914817182504,0.43329477924460574,0.7609018333533919
-1.21,13,0.001,0.609033448484415,0.2563449082587206,1.1881482161194523,0.5000969096473157,0.43301856594110116,0.7547184900831734
-1.21,14,0.001,0.6072384552187187,0.2530605153846945,1.1981788424880186,0.499328974963949,0.4314448273098806,0.7579266831722706
-1.21,15,0.001,0.6088243452980603,0.2521957463813367,1.2124690559164826,0.5022459119492543,0.42738756134845923,0.7588099594304352
-1.21,16,0.001,0.5933911323810789,0.25374303481792054,1.2023952131146542,0.5141624028016588,0.43531868749748986,0.7543524162383969
-1.21,17,0.001,0.5986787700024586,0.244559701051387,1.2168239788397455,0.497071423621695,0.43253920747036995,0.7606350988332464
-1.21,18,0.001,0.6009405657743794,0.2511832050438966,1.2088370546778686,0.5052738707671323,0.4341549014915849,0.756198347107438
-1.21,19,0.001,0.6050210581273339,0.2514703070468658,1.2139002138167903,0.5045441896478895,0.43071952776005107,0.7554557124518614
-1.1375,0,0.001,0.5738017840128473,0.2445465182333491,1.1500588656874724,0.490139450944909,0.4579253244168458,0.7621191414100812
-1.1375,1,0.001,0.56422802776341,0.24897609739315815,1.131823739005339,0.49943824767358735,0.46360168640835175,0.7604702131898785
-1.1375,2,0.001,0.5663807124931832,0.25246175859412634,1.1328099755171293,0.5049451583778389,0.46509031460584555,0.7549857549857549
-1.1375,3,0.001,0.5746109485813098,0.2506529543575333,1.1210122772648359,0.48900049652941274,0.4638318279913676,0.761109776603411
-1.1375,4,0.001,0.5642614210566093,0.24947173443983653,1.1252565244988961,0.49749936178663356,0.4658093979089052,0.7596357391061229
-1.1375,5,0.001,0.570927532662447,0.25542112465341416,1.121198663332163,0.5016010039185176,0.4621906139504982,0.755893596686843
-1.1375,6,0.001,0.5716492529019889,0.2515968295756445,1.1460843925547863,0.5044197961059024,0.4586078830717623,0.7557594454906046
-1.1375,7,0.001,0.5784530431927021,0.25246955059086873,1.129015741548374,0.4927661808216597,0.45847349030914625,0.7585903787757712
